EXMPC,,,,,,
WAC,,,,,,
G01,,,,,,
440,,,,,,
25,,,,,,
nm,,,,,,
Angular Dependence,,,,,,
Wavelengths,0,8,16,24,32,40
726.72,4.00E-05,-0.00071,-0.00083,6.00E-05,0.00377,0.00732
727.05,0,-0.00071,-0.0008,9.00E-05,0.00385,0.00737
727.38,-6.00E-05,-0.00068,-0.00078,0.0001,0.00386,0.00745
727.71,-0.00015,-0.00073,-0.00079,8.00E-05,0.0039,0.00748
728.05,-0.0002,-0.00073,-0.00083,0.0001,0.00396,0.00755
728.38,-0.00023,-0.00076,-0.00088,0,0.00393,0.00759
728.71,-0.00031,-0.00077,-0.00094,-4.00E-05,0.0039,0.0077
729.05,-0.00034,-0.00083,-0.00098,-4.00E-05,0.00393,0.0078
729.38,-0.00035,-0.00083,-0.00101,-3.00E-05,0.00397,0.00788
729.71,-0.00033,-0.00085,-0.00097,4.00E-05,0.00402,0.00802
730.04,-0.00038,-0.00079,-0.001,7.00E-05,0.00406,0.00808
730.38,-0.0004,-0.00072,-0.00097,9.00E-05,0.00414,0.00815
730.71,-0.00035,-0.00068,-0.00098,0.00016,0.00428,0.00833
731.04,-0.00037,-0.00065,-0.0009,0.00019,0.00437,0.0084
731.37,-0.00046,-0.00064,-0.00091,0.00015,0.00437,0.00843
731.71,-0.00044,-0.0006,-0.00092,0.00016,0.00443,0.0085
732.04,-0.00042,-0.00054,-0.00092,0.00017,0.00449,0.00853
732.37,-0.00037,-0.00048,-0.00092,0.00019,0.00458,0.00867
732.7,-0.00036,-0.0005,-0.00095,0.00023,0.00458,0.00878
733.04,-0.00036,-0.00044,-0.00088,0.00026,0.00463,0.00884
733.37,-0.00034,-0.00038,-0.00091,0.00026,0.00463,0.00888
733.7,-0.00029,-0.00037,-0.00089,0.00031,0.00467,0.00896
734.03,-0.00032,-0.00036,-0.00091,0.00029,0.00466,0.00904
734.36,-0.00038,-0.00046,-0.00097,0.00027,0.00465,0.00909
734.7,-0.00034,-0.00049,-0.00096,0.0003,0.00467,0.0091
735.03,-0.00033,-0.00053,-0.00101,0.00023,0.00467,0.0091
735.36,-0.00029,-0.00052,-0.00101,0.00025,0.00471,0.00916
735.69,-0.00024,-0.0006,-0.00101,0.00023,0.00482,0.00919
736.02,-0.00016,-0.0006,-0.00099,0.00023,0.00492,0.00926
736.35,-0.0001,-0.00062,-0.00102,0.00026,0.00498,0.00926
736.69,-6.00E-05,-0.00056,-0.00095,0.00025,0.00504,0.00936
737.02,-0.00013,-0.00058,-0.00096,0.00025,0.00503,0.00939
737.35,-4.00E-05,-0.00055,-0.00086,0.00031,0.00514,0.0095
737.68,-9.00E-05,-0.00063,-0.00085,0.00028,0.00514,0.00954
738.01,-0.00016,-0.0006,-0.00087,0.00032,0.00516,0.00958
738.34,-0.00025,-0.00065,-0.0009,0.00033,0.00515,0.00959
738.68,-0.00031,-0.00065,-0.00083,0.00033,0.00518,0.00967
739.01,-0.00034,-0.00062,-0.00088,0.00032,0.00521,0.00969
739.34,-0.00032,-0.00064,-0.0009,0.00034,0.00528,0.00981
739.67,-0.00043,-0.00071,-0.00097,0.0003,0.00528,0.00982
740,-0.00045,-0.00067,-0.00097,0.00033,0.00534,0.0099
740.33,-0.00048,-0.00074,-0.00098,0.00034,0.00537,0.00998
740.66,-0.00049,-0.00071,-0.00097,0.00034,0.00541,0.0101
740.99,-0.00048,-0.00074,-0.00099,0.00038,0.00545,0.01022
741.32,-0.00053,-0.00086,-0.00101,0.0004,0.00546,0.01022
741.66,-0.00055,-0.00083,-0.00095,0.00034,0.00549,0.01029
741.99,-0.00046,-0.0008,-0.00091,0.00039,0.00556,0.01035
742.32,-0.00049,-0.0008,-0.00095,0.00039,0.00559,0.01037
742.65,-0.00041,-0.00074,-0.00088,0.00034,0.0056,0.01044
742.98,-0.00039,-0.00069,-0.00087,0.00034,0.00561,0.01051
743.31,-0.00032,-0.00059,-0.00084,0.00036,0.00575,0.01059
743.64,-0.00023,-0.00043,-0.00078,0.00043,0.00586,0.01076
743.97,-0.00024,-0.00039,-0.00081,0.00047,0.0059,0.01086
744.3,-0.00028,-0.00036,-0.00083,0.00049,0.00592,0.01104
744.63,-0.00023,-0.00034,-0.00079,0.00049,0.00594,0.01115
744.96,-0.00026,-0.00028,-0.00083,0.00057,0.00605,0.01125
745.29,-0.00021,-0.00031,-0.00083,0.00064,0.00614,0.01134
745.62,-0.00028,-0.00034,-0.00087,0.00057,0.00607,0.01138
745.95,-0.00027,-0.00035,-0.00088,0.00054,0.00606,0.01143
746.28,-0.00026,-0.00036,-0.00089,0.00054,0.0061,0.01141
746.61,-0.0002,-0.0004,-0.00085,0.00062,0.00609,0.0114
746.94,-0.00017,-0.0004,-0.00084,0.00067,0.00611,0.01141
747.28,-8.00E-05,-0.00045,-0.00082,0.00067,0.00609,0.01146
747.61,-0.00016,-0.0005,-0.00083,0.00061,0.006,0.01144
747.94,-0.00011,-0.00056,-0.0008,0.00061,0.0061,0.01143
748.27,-9.00E-05,-0.00057,-0.00076,0.00071,0.00618,0.01154
748.6,-0.0001,-0.00056,-0.00077,0.00071,0.00621,0.01156
748.93,-0.00018,-0.0006,-0.00084,0.0006,0.00624,0.01157
749.26,-0.00028,-0.00066,-0.00084,0.00055,0.00628,0.01163
749.58,-0.0004,-0.00069,-0.00082,0.00055,0.00636,0.01166
749.91,-0.0004,-0.00067,-0.00081,0.00056,0.00641,0.01172
750.24,-0.00044,-0.00063,-0.00076,0.00066,0.00641,0.01182
750.57,-0.00053,-0.00066,-0.00085,0.00062,0.00643,0.01185
750.9,-0.00055,-0.00071,-0.00083,0.00062,0.0064,0.01189
751.23,-0.00057,-0.00072,-0.0008,0.00062,0.00645,0.01196
751.56,-0.00054,-0.00073,-0.00081,0.00071,0.00652,0.01198
751.89,-0.00053,-0.00079,-0.00095,0.00068,0.00646,0.01195
752.22,-0.00049,-0.00075,-0.00098,0.00071,0.00653,0.01205
752.55,-0.00054,-0.00082,-0.00107,0.00063,0.0065,0.01201
752.88,-0.00055,-0.00088,-0.00106,0.00061,0.00652,0.012
753.21,-0.00054,-0.00083,-0.00102,0.00067,0.00663,0.01211
753.54,-0.00055,-0.00078,-0.00104,0.0007,0.00655,0.01213
753.87,-0.00056,-0.00073,-0.00104,0.00069,0.00652,0.01216
754.2,-0.00058,-0.00062,-0.00095,0.00073,0.00659,0.01227
754.53,-0.00065,-0.00065,-0.00098,0.00064,0.0066,0.01221
754.86,-0.00056,-0.00054,-0.00092,0.00077,0.00672,0.01239
755.19,-0.00058,-0.00052,-0.00094,0.00074,0.00671,0.01241
755.51,-0.00059,-0.00051,-0.00102,0.0007,0.00669,0.0124
755.84,-0.00051,-0.00039,-0.0009,0.00074,0.0069,0.01261
756.17,-0.00048,-0.00032,-0.0009,0.00079,0.00701,0.01271
756.5,-0.00046,-0.00026,-0.00089,0.0008,0.00704,0.01275
756.83,-0.0004,-0.00012,-0.00081,0.00091,0.00717,0.01293
757.16,-0.00045,-0.00018,-0.00087,0.00081,0.00709,0.01288
757.49,-0.00042,-0.00013,-0.00082,0.00082,0.00716,0.01298
757.82,-0.00039,-0.00012,-0.00077,0.00085,0.0072,0.01306
758.14,-0.0004,-0.00019,-0.00083,0.00087,0.00718,0.01298
758.47,-0.00035,-0.00029,-0.0009,0.00078,0.00713,0.01303
758.8,-0.00032,-0.00034,-0.00088,0.00087,0.00717,0.01315
759.13,-0.00032,-0.0005,-0.00093,0.00084,0.00709,0.01313
759.46,-0.00027,-0.00049,-0.00093,0.00087,0.00707,0.01321
759.79,-0.00028,-0.00052,-0.00091,0.00088,0.00704,0.01327
760.12,-0.00032,-0.00057,-0.00097,0.00084,0.00703,0.01329
760.44,-0.00036,-0.00066,-0.00106,0.00081,0.00701,0.01331
760.77,-0.00041,-0.00061,-0.00105,0.00086,0.00703,0.01333
761.1,-0.00039,-0.00061,-0.00108,0.00082,0.00706,0.01337
761.43,-0.00044,-0.00062,-0.00113,0.00085,0.00709,0.01344
761.76,-0.00049,-0.00063,-0.00107,0.00085,0.00717,0.01343
762.08,-0.00051,-0.00064,-0.00105,0.00086,0.00723,0.01349
762.41,-0.00051,-0.00058,-0.00104,0.00085,0.00732,0.01355
762.74,-0.00051,-0.00052,-0.00093,0.00091,0.00742,0.01364
763.07,-0.00057,-0.00058,-0.00094,0.0009,0.0074,0.01366
763.4,-0.00057,-0.00059,-0.00087,0.00087,0.0074,0.01366
763.72,-0.00059,-0.00053,-0.0008,0.0009,0.00755,0.0137
764.05,-0.00057,-0.00046,-0.00082,0.00098,0.00766,0.01381
764.38,-0.00059,-0.00047,-0.00086,0.001,0.00768,0.01381
764.71,-0.00056,-0.00056,-0.00084,0.00107,0.00763,0.01378
765.04,-0.0006,-0.00063,-0.00094,0.00101,0.00764,0.01382
765.36,-0.0005,-0.00053,-0.0008,0.00112,0.00781,0.01393
765.69,-0.00055,-0.00053,-0.00086,0.00115,0.00789,0.01395
766.02,-0.00058,-0.00059,-0.00092,0.00106,0.00778,0.01388
766.35,-0.00068,-0.00067,-0.00099,0.00099,0.00768,0.01374
766.67,-0.00069,-0.0007,-0.00105,0.001,0.00767,0.01377
767,-0.00071,-0.00063,-0.00102,0.00105,0.00775,0.01393
767.33,-0.00074,-0.00061,-0.00107,0.00109,0.00769,0.0139
767.65,-0.00085,-0.00072,-0.00125,0.00091,0.00759,0.01383
767.98,-0.00084,-0.00073,-0.00124,0.0009,0.00756,0.01388
768.31,-0.00079,-0.00064,-0.00121,0.00104,0.00764,0.01398
768.64,-0.00071,-0.0006,-0.00113,0.00109,0.00767,0.01417
768.96,-0.00074,-0.0005,-0.00119,0.0011,0.00774,0.01407
769.29,-0.00075,-0.00055,-0.0012,0.0011,0.00768,0.014
769.62,-0.0008,-0.00044,-0.00112,0.0011,0.00768,0.01408
769.94,-0.00082,-0.00039,-0.00112,0.00111,0.00769,0.01407
770.27,-0.00085,-0.00038,-0.00119,0.00109,0.00769,0.01401
770.6,-0.00086,-0.00049,-0.00129,0.00088,0.00761,0.01402
770.92,-0.00077,-0.00053,-0.00135,0.00079,0.00767,0.01396
771.25,-0.00068,-0.00054,-0.00126,0.00079,0.00773,0.01405
771.58,-0.00061,-0.0005,-0.00132,0.00067,0.00778,0.01415
771.9,-0.0005,-0.00059,-0.00135,0.00067,0.00786,0.01421
772.23,-0.00044,-0.00063,-0.00128,0.0007,0.00792,0.01429
772.56,-0.00045,-0.00063,-0.00123,0.00069,0.00797,0.01434
772.88,-0.00038,-0.00054,-0.00116,0.00079,0.00802,0.01444
773.21,-0.00046,-0.00058,-0.00115,0.00084,0.00799,0.01448
773.54,-0.0005,-0.00064,-0.00117,0.00077,0.00791,0.01449
773.86,-0.00057,-0.00063,-0.00113,0.00083,0.00797,0.01448
774.19,-0.0006,-0.00065,-0.0011,0.00086,0.00796,0.01451
774.52,-0.00056,-0.00062,-0.00113,0.00094,0.00799,0.01456
774.84,-0.00052,-0.00072,-0.00115,0.00091,0.00797,0.01459
775.17,-0.00062,-0.00081,-0.00111,0.00084,0.00796,0.01457
775.5,-0.00068,-0.00077,-0.00106,0.00088,0.00803,0.01468
775.82,-0.00071,-0.00083,-0.00112,0.00087,0.008,0.01475
776.15,-0.00073,-0.00087,-0.0011,0.00092,0.00804,0.01479
776.47,-0.00075,-0.00089,-0.00114,0.00087,0.00807,0.01475
776.8,-0.00092,-0.00089,-0.0011,0.00082,0.0081,0.01479
777.12,-0.001,-0.00084,-0.00114,0.00089,0.00808,0.01482
777.45,-0.00102,-0.00091,-0.0012,0.001,0.00813,0.01483
777.78,-0.00096,-0.00091,-0.00127,0.00104,0.0081,0.01488
778.1,-0.00097,-0.00091,-0.00128,0.00108,0.00819,0.01491
778.43,-0.00101,-0.00092,-0.00131,0.001,0.00814,0.01489
778.75,-0.00094,-0.00089,-0.00132,0.00105,0.00821,0.015
779.08,-0.00093,-0.00095,-0.00142,0.00103,0.00814,0.01498
779.4,-0.00105,-0.001,-0.00157,0.00095,0.00808,0.01502
779.73,-0.00107,-0.00091,-0.00159,0.00091,0.00809,0.015
780.06,-0.00114,-0.00088,-0.00158,0.00084,0.00812,0.01497
780.38,-0.00115,-0.00081,-0.00152,0.00087,0.00819,0.01505
780.71,-0.00122,-0.00084,-0.00156,0.00088,0.00808,0.01504
781.03,-0.00135,-0.00093,-0.00161,0.00077,0.00794,0.01502
781.36,-0.00128,-0.00089,-0.0016,0.00078,0.00792,0.01505
781.68,-0.00061,-0.00026,-0.0009,0.00144,0.00849,0.01555
782.01,-0.0006,-0.00023,-0.00093,0.00141,0.00848,0.01559
782.33,-0.00064,-0.00026,-0.00095,0.00138,0.00842,0.01556
782.66,-0.00064,-0.00029,-0.00097,0.00135,0.00833,0.01553
782.98,-0.00057,-0.00021,-0.00087,0.00137,0.0085,0.01554
783.31,-0.0005,-6.00E-05,-0.00077,0.00146,0.00861,0.01556
783.63,-0.00046,8.00E-05,-0.00072,0.00154,0.00877,0.01568
783.96,-0.001,-0.00055,-0.0013,0.00091,0.00831,0.01518
784.28,-0.00096,-0.00058,-0.00124,0.00096,0.00832,0.0152
784.61,-0.00086,-0.00055,-0.00116,0.0011,0.00842,0.01531
784.93,-0.00083,-0.00062,-0.00125,0.00112,0.00853,0.0153
785.26,-0.00086,-0.0007,-0.00142,0.00107,0.00843,0.01536
785.58,-0.00078,-0.00072,-0.0014,0.00107,0.00845,0.01535
785.91,-0.00092,-0.00082,-0.00142,0.00093,0.00835,0.01526
786.23,-0.00087,-0.00077,-0.00144,0.0009,0.00827,0.01526
786.56,-0.00098,-0.0008,-0.00148,0.00078,0.00831,0.01532
786.88,-0.00106,-0.00092,-0.00156,0.00063,0.00826,0.01527
787.2,-0.0011,-0.00097,-0.00143,0.00063,0.00828,0.01531
787.53,-0.00113,-0.00094,-0.00137,0.00066,0.00827,0.0152
787.85,-0.0013,-0.00105,-0.00153,0.00058,0.00826,0.01519
788.18,-0.00118,-0.001,-0.00138,0.00075,0.00832,0.0152
788.5,-0.0012,-0.00103,-0.00133,0.00084,0.0084,0.01529
788.83,-0.0011,-0.00101,-0.00121,0.00098,0.00848,0.01529
789.15,-0.00107,-0.00104,-0.00113,0.001,0.00846,0.01527
789.47,-0.00115,-0.001,-0.00118,0.00095,0.00843,0.01524
789.8,-0.00104,-0.001,-0.00115,0.001,0.00852,0.01539
790.12,-0.00091,-0.00095,-0.00091,0.00118,0.00855,0.01552
790.45,-0.00094,-0.00098,-0.00109,0.00109,0.00855,0.01559
790.77,-0.00112,-0.00108,-0.00125,0.00097,0.00844,0.0155
791.09,-0.00118,-0.00106,-0.00133,0.00092,0.00836,0.01546
791.42,-0.00125,-0.00099,-0.00139,0.00084,0.00843,0.01548
791.74,-0.00116,-0.0009,-0.00136,0.00088,0.00846,0.01563
792.06,-0.00121,-0.00084,-0.00137,0.00093,0.00853,0.01572
792.39,-0.00122,-0.00089,-0.00157,0.00085,0.00846,0.01569
792.71,-0.00117,-0.0008,-0.00142,0.00091,0.00863,0.01579
793.04,-0.00102,-0.00072,-0.00136,0.001,0.00881,0.01595
793.36,-0.00104,-0.00084,-0.00139,0.00099,0.00883,0.01601
793.68,-0.00099,-0.00078,-0.00143,0.00112,0.00891,0.01607
794.01,-0.00107,-0.00083,-0.00154,0.00115,0.00892,0.01609
794.33,-0.00107,-0.00084,-0.00151,0.00112,0.00894,0.01606
794.65,-0.00119,-0.00086,-0.0015,0.00109,0.009,0.01608
794.98,-0.00131,-0.00094,-0.00154,0.00099,0.00888,0.01606
795.3,-0.00132,-0.00097,-0.00149,0.00091,0.00885,0.01607
795.62,-0.00131,-0.0008,-0.00152,0.00095,0.00893,0.01625
795.94,-0.00134,-0.00085,-0.00154,0.0009,0.00878,0.01629
796.27,-0.00129,-0.00093,-0.00149,0.00091,0.00869,0.01622
796.59,-0.0013,-0.00091,-0.00154,0.00088,0.0087,0.01626
796.91,-0.00113,-0.00077,-0.00144,0.00096,0.00878,0.01627
797.24,-0.00111,-0.00077,-0.00153,0.00106,0.00874,0.01627
797.56,-0.0011,-0.00078,-0.00155,0.00112,0.00873,0.01619
797.88,-0.00098,-0.00072,-0.00142,0.00119,0.00877,0.01617
798.21,-0.00096,-0.00075,-0.00146,0.00112,0.00886,0.01619
798.53,-0.00089,-0.00067,-0.00147,0.00107,0.00891,0.01631
798.85,-0.00081,-0.00073,-0.00148,0.00098,0.00887,0.01626
799.17,-0.00091,-0.00086,-0.00161,0.00082,0.0088,0.01629
799.5,-0.00089,-0.00088,-0.00158,0.00079,0.00884,0.01628
799.82,-0.00091,-0.00081,-0.00155,0.00083,0.0089,0.01634
800.14,-0.0009,-0.00099,-0.00161,0.00074,0.0089,0.0163
800.46,-0.00087,-0.00097,-0.00156,0.00072,0.00897,0.01628
800.79,-0.00094,-0.00093,-0.00161,0.00075,0.00905,0.01624
801.11,-0.00098,-0.00092,-0.00152,0.00083,0.00904,0.01627
801.43,-0.00101,-0.00093,-0.0015,0.00091,0.009,0.01621
801.75,-0.00092,-0.00087,-0.00146,0.00091,0.00901,0.01633
802.07,-0.00089,-0.00095,-0.00146,0.00084,0.0091,0.01631
802.4,-0.0011,-0.00094,-0.00163,0.00081,0.00899,0.0162
802.72,-0.00107,-0.00096,-0.00155,0.00096,0.00895,0.01627
803.04,-0.00111,-0.00109,-0.00153,0.00092,0.00885,0.01623
803.36,-0.00112,-0.00115,-0.00149,0.00096,0.00885,0.01628
803.68,-0.00119,-0.00117,-0.00148,0.00098,0.00891,0.01634
804.01,-0.00134,-0.0012,-0.00153,0.00101,0.00893,0.01626
804.33,-0.00142,-0.00119,-0.00152,0.00102,0.00882,0.01632
804.65,-0.00136,-0.00125,-0.0014,0.00099,0.00882,0.01637
804.97,-0.00139,-0.00127,-0.00144,0.00097,0.00887,0.01634
805.29,-0.00135,-0.0011,-0.00138,0.00109,0.00893,0.0164
805.62,-0.00137,-0.00113,-0.00142,0.00097,0.00891,0.01629
805.94,-0.00137,-0.00111,-0.00141,0.0009,0.00889,0.0162
806.26,-0.00138,-0.00124,-0.00157,0.00075,0.00881,0.01614
806.58,-0.00138,-0.00129,-0.00155,0.0007,0.00876,0.0161
806.9,-0.00143,-0.00129,-0.00162,0.00081,0.00879,0.01619
807.22,-0.00158,-0.00123,-0.00166,0.00082,0.00882,0.0163
807.54,-0.00169,-0.0014,-0.00173,0.00065,0.00879,0.0162
807.87,-0.00182,-0.0014,-0.00187,0.0007,0.00885,0.01627
808.19,-0.0018,-0.00142,-0.00197,0.00071,0.0089,0.01631
808.51,-0.00183,-0.00142,-0.00195,0.00078,0.00891,0.01632
808.83,-0.0018,-0.00147,-0.00207,0.00081,0.0089,0.01638
809.15,-0.00167,-0.00139,-0.00199,0.00078,0.00893,0.0164
809.47,-0.0017,-0.00148,-0.00199,0.00073,0.00874,0.01623
809.79,-0.00159,-0.00148,-0.00201,0.00082,0.00879,0.01623
810.11,-0.00156,-0.00139,-0.00197,0.0008,0.00873,0.01634
810.43,-0.00163,-0.00134,-0.00199,0.0007,0.00871,0.01638
810.76,-0.00182,-0.00139,-0.00194,0.0007,0.00873,0.01635
811.08,-0.00189,-0.00126,-0.00189,0.00065,0.00878,0.01642
811.4,-0.00189,-0.00127,-0.00196,0.00061,0.00883,0.01641
811.72,-0.00176,-0.00124,-0.00202,0.00062,0.00897,0.01649
812.04,-0.00193,-0.00123,-0.00212,0.00055,0.00895,0.01652
812.36,-0.0019,-0.00133,-0.00215,0.00057,0.00903,0.01655
812.68,-0.00186,-0.0014,-0.00212,0.00062,0.00898,0.01666
813,-0.00163,-0.00134,-0.00219,0.00058,0.00884,0.01675
813.32,-0.00154,-0.00145,-0.00233,0.00064,0.00874,0.01671
813.64,-0.00166,-0.00156,-0.00229,0.0006,0.00874,0.01674
813.96,-0.00176,-0.00155,-0.00226,0.00049,0.00863,0.01677
814.28,-0.00154,-0.00149,-0.00211,0.00059,0.00858,0.01687
814.6,-0.00152,-0.00141,-0.00216,0.00057,0.00848,0.01682
814.92,-0.0015,-0.00142,-0.0021,0.00061,0.00853,0.01675
815.24,-0.00153,-0.00144,-0.0021,0.00055,0.00866,0.01671
815.56,-0.0016,-0.00149,-0.00204,0.00041,0.00875,0.01669
815.88,-0.00145,-0.00136,-0.002,0.00058,0.00883,0.01678
816.2,-0.00138,-0.00135,-0.00205,0.00063,0.0089,0.01679
816.52,-0.00152,-0.00145,-0.00212,0.00042,0.00889,0.01669
816.84,-0.00167,-0.00168,-0.00223,0.00034,0.00882,0.01663
817.16,-0.00156,-0.00172,-0.00229,0.00039,0.00883,0.01682
817.48,-0.00154,-0.00165,-0.00223,0.00054,0.00879,0.01682
817.8,-0.00151,-0.00161,-0.00216,0.00058,0.00875,0.0168
818.12,-0.00173,-0.00174,-0.00223,0.00043,0.00863,0.01665
818.44,-0.00175,-0.0017,-0.00221,0.00049,0.00857,0.01667
818.76,-0.00197,-0.0018,-0.00237,0.00048,0.00848,0.01658
819.08,-0.00188,-0.0016,-0.0022,0.0006,0.00865,0.01669
819.4,-0.00207,-0.00164,-0.00222,0.0005,0.00859,0.01657
819.72,-0.00217,-0.00174,-0.00231,0.00034,0.00865,0.01666
820.04,-0.00221,-0.00181,-0.00226,0.00031,0.00867,0.01679
820.36,-0.00211,-0.00178,-0.00224,0.00033,0.00866,0.01686
820.68,-0.00221,-0.00194,-0.00228,0.00024,0.00878,0.01675
821,-0.002,-0.00175,-0.00214,0.0003,0.00902,0.01698
821.32,-0.00202,-0.00187,-0.00216,0.00011,0.00886,0.01679
821.64,-0.00198,-0.00193,-0.00215,0.00014,0.00885,0.01668
821.96,-0.00191,-0.00182,-0.00203,0.00034,0.0089,0.01671
822.27,-0.00202,-0.00177,-0.00223,0.0003,0.00897,0.01668
822.59,-0.0021,-0.00174,-0.00222,0.00031,0.00907,0.01669
822.91,-0.00223,-0.00181,-0.00227,0.00018,0.00893,0.01667
823.23,-0.00225,-0.00177,-0.00233,0.00033,0.00892,0.0167
823.55,-0.00218,-0.00168,-0.00226,0.00042,0.00911,0.01681
823.87,-0.00225,-0.00163,-0.00227,0.00032,0.00914,0.0169
824.19,-0.00224,-0.00172,-0.00235,0.00017,0.00905,0.01677
824.51,-0.0022,-0.00184,-0.00235,0.00021,0.00902,0.01671
824.83,-0.00228,-0.00202,-0.00261,5.00E-05,0.00885,0.01666
825.14,-0.00203,-0.00176,-0.00247,0.00021,0.00892,0.01685
825.46,-0.00198,-0.00177,-0.00242,0.00021,0.00885,0.01686
825.78,-0.00217,-0.00201,-0.00265,0.00013,0.00869,0.01674
826.1,-0.0021,-0.00196,-0.00277,0.00032,0.00872,0.01672
826.42,-0.00224,-0.00205,-0.0028,0.00035,0.00869,0.01673
826.74,-0.00225,-0.00199,-0.00285,0.00038,0.00865,0.01672
827.06,-0.00224,-0.00192,-0.00276,0.00045,0.00865,0.01668
827.37,-0.00238,-0.0021,-0.00303,0.00029,0.00852,0.01653
827.69,-0.00255,-0.00225,-0.00307,0.00018,0.00856,0.01649
828.01,-0.00238,-0.00199,-0.00287,0.00032,0.0087,0.01671
828.33,-0.00235,-0.0021,-0.00281,0.00018,0.00873,0.01664
828.65,-0.0023,-0.00196,-0.00286,4.00E-05,0.00878,0.01667
828.96,-0.00252,-0.00195,-0.00298,-0.00017,0.0087,0.01654
829.28,-0.00244,-0.00186,-0.00275,-5.00E-05,0.00878,0.01666
829.6,-0.0025,-0.00192,-0.00271,7.00E-05,0.00883,0.01663
829.92,-0.00252,-0.00199,-0.00279,-2.00E-05,0.0087,0.01664
830.24,-0.00262,-0.00225,-0.00301,-0.00019,0.00855,0.01643
830.55,-0.00278,-0.0022,-0.00306,-0.00024,0.0085,0.01643
830.87,-0.0028,-0.00222,-0.00303,-0.00014,0.0086,0.0165
831.19,-0.0025,-0.00223,-0.00302,-2.00E-05,0.00865,0.0167
831.51,-0.00246,-0.00234,-0.00331,-4.00E-05,0.00853,0.01672
831.83,-0.00247,-0.00239,-0.00332,-0.00012,0.00857,0.01673
832.14,-0.00248,-0.00229,-0.00335,-0.00014,0.00859,0.01667
832.46,-0.00259,-0.00233,-0.00346,-0.00029,0.00858,0.01678
832.78,-0.00267,-0.00243,-0.00352,-0.0003,0.00841,0.01675
833.1,-0.00287,-0.00275,-0.00378,-0.00042,0.00817,0.01661
833.41,-0.00308,-0.00284,-0.0037,-0.0004,0.00815,0.01649
833.73,-0.00323,-0.00289,-0.00367,-0.00055,0.00815,0.01653
834.05,-0.0031,-0.00278,-0.00356,-0.00034,0.00823,0.01663
834.36,-0.00294,-0.00284,-0.00356,-0.00019,0.0083,0.0166
834.68,-0.00281,-0.00275,-0.00332,9.00E-05,0.00836,0.0168
835,-0.00267,-0.00274,-0.00329,4.00E-05,0.00847,0.01683
835.32,-0.00254,-0.00247,-0.00314,5.00E-05,0.00857,0.01683
835.63,-0.00257,-0.00253,-0.00316,1.00E-05,0.0087,0.01687
835.95,-0.00256,-0.00251,-0.00312,0,0.00869,0.01692
836.27,-0.0027,-0.00264,-0.00318,-0.00022,0.00858,0.01687
836.58,-0.00285,-0.00277,-0.0031,-0.00037,0.00853,0.01686
836.9,-0.00292,-0.00276,-0.00304,-0.00046,0.00859,0.01664
837.22,-0.00283,-0.00272,-0.00285,-0.00032,0.00859,0.01673
837.53,-0.00298,-0.00287,-0.003,-0.00045,0.00854,0.01674
837.85,-0.00293,-0.00272,-0.00294,-0.00043,0.00849,0.01683
838.17,-0.00284,-0.0028,-0.003,-0.00044,0.00854,0.01671
838.48,-0.00278,-0.00272,-0.00282,-0.00044,0.0087,0.01683
838.8,-0.00273,-0.00262,-0.00284,-0.00044,0.0086,0.01694
839.12,-0.00283,-0.00273,-0.00296,-0.00053,0.00855,0.01701
839.43,-0.00305,-0.00279,-0.00313,-0.00069,0.00853,0.01679
839.75,-0.00294,-0.00265,-0.00293,-0.00062,0.00868,0.01695
840.07,-0.00303,-0.00278,-0.00303,-0.00062,0.00849,0.01681
840.38,-0.00319,-0.00266,-0.00302,-0.0006,0.00858,0.0168
840.7,-0.00321,-0.00274,-0.0031,-0.00052,0.0086,0.01662
841.01,-0.00325,-0.00276,-0.00311,-0.00036,0.00878,0.01664
841.33,-0.00303,-0.00264,-0.00295,-0.00021,0.00892,0.01681
841.65,-0.00301,-0.00269,-0.00296,-0.00015,0.00899,0.01707
841.96,-0.00301,-0.00269,-0.00288,1.00E-05,0.00894,0.01702
842.28,-0.00287,-0.00256,-0.00278,8.00E-05,0.00901,0.01715
842.6,-0.00294,-0.00287,-0.00286,2.00E-05,0.00888,0.017
842.91,-0.00296,-0.00277,-0.00287,8.00E-05,0.00879,0.01708
843.23,-0.00308,-0.00268,-0.00283,-9.00E-05,0.00872,0.01696
843.54,-0.00322,-0.0028,-0.00308,-0.00021,0.00847,0.01673
843.86,-0.00306,-0.00268,-0.00303,-8.00E-05,0.00859,0.01678
844.17,-0.00308,-0.00262,-0.00309,-0.0001,0.00855,0.01682
844.49,-0.00317,-0.00259,-0.00312,-1.00E-05,0.00873,0.01694
844.81,-0.00309,-0.00234,-0.0031,2.00E-05,0.00883,0.01709
845.12,-0.00297,-0.00231,-0.00303,-0.0001,0.00888,0.0173
845.44,-0.00293,-0.00224,-0.00324,-5.00E-05,0.00882,0.01749
845.75,-0.0028,-0.00213,-0.00325,0.00013,0.00917,0.01753
846.07,-0.00298,-0.0023,-0.00351,0,0.00892,0.0173
846.38,-0.00292,-0.00246,-0.00366,-0.00011,0.00894,0.01726
846.7,-0.00307,-0.00269,-0.00383,-0.00042,0.00876,0.01709
847.01,-0.00305,-0.00261,-0.00375,-0.00037,0.00881,0.01704
847.33,-0.00313,-0.00282,-0.0039,-0.00049,0.00866,0.01673
