MacBeth_ColorChecker,,,,,,,,,,,,,,,,,,,,,,,,
Wavelength,Dark skin,Light skin,Blue sky,Foliage,Blue flower,Bluish green,Orange,Purplish blue,Moderate red,Purple,Yellow green,Orange yellow,Blue,Green,Red,Yellow,Magenta,Cyan,White,Neutral 8,Neutral 6.5,Neutral 5,Neutral 3.5,Black
394.12,6.822,18.059,20.656,7.028,23.163,22.985,8.338,16.347,13.971,13.316,10.377,10.077,11.827,6.365,4.517,12.445,20.292,14.401,34.235,28.782,24.746,15.594,8.939,3.305
394.49,6.939,18.117,21.048,6.845,23.492,23.476,8.38,16.539,14.063,13.443,10.35,10.056,12.031,6.317,4.533,12.361,20.928,14.734,34.782,29.31,25.042,15.74,9.091,3.382
394.86,6.999,18.339,21.522,6.921,24.103,24.102,8.419,16.95,14.013,13.672,10.365,10.219,12.634,6.498,4.646,12.235,21.508,15.196,35.463,29.818,25.456,15.8,8.852,3.342
395.23,7.058,18.414,21.814,6.758,24.316,24.501,8.386,17.236,14.037,13.663,10.424,10.136,12.984,6.3,4.396,12.036,21.688,15.378,36.081,30.267,25.768,16.146,9.011,3.45
395.6,7.027,18.406,22.165,6.844,24.782,24.781,8.53,17.671,14.064,13.851,10.61,10.252,13.378,6.243,4.497,12,22.063,15.828,36.995,30.883,26.143,16.505,9.023,3.507
395.97,7.036,18.452,22.618,6.882,25.228,25.079,8.538,18.168,14.198,14.056,10.598,10.321,13.65,6.508,4.517,12.168,22.479,16.158,37.817,31.373,26.442,16.386,9.025,3.412
396.34,7.067,18.555,22.752,6.815,25.609,25.354,8.51,18.436,14.364,14.2,10.517,10.241,13.802,6.554,4.535,12.073,22.846,16.244,38.472,31.964,26.754,16.553,8.812,3.226
396.72,7.164,18.59,23.223,7.013,26.17,25.838,8.597,18.729,14.494,14.59,10.677,10.464,14.281,6.911,4.692,12.079,23.412,16.68,39.138,32.583,27.142,16.54,8.773,3.221
397.09,7.112,18.762,23.44,6.958,26.739,25.933,8.435,19.004,14.617,14.746,10.533,10.445,14.623,6.992,4.771,12.168,23.85,16.857,39.829,33.117,27.439,16.74,8.775,3.22
397.46,7.233,18.795,23.779,7.027,27.242,26.198,8.679,19.261,14.731,14.931,10.726,10.422,14.895,6.893,4.846,12.119,24.263,17.093,40.57,33.614,27.951,16.998,8.724,3.319
397.83,7.217,18.9,23.819,6.953,27.57,26.406,8.541,19.5,14.578,15.135,10.481,10.302,15.096,6.739,4.788,12.122,24.637,17.285,40.982,34.13,28.291,17.054,8.826,3.224
398.2,7.315,19.175,24.145,6.902,28.116,26.572,8.629,19.731,14.585,15.342,10.562,10.5,15.232,6.796,4.922,12.102,25.077,17.774,41.725,34.723,28.701,17.155,8.929,3.288
398.57,7.245,19.297,24.676,6.944,28.706,26.83,8.64,19.935,14.479,15.562,10.609,10.47,15.294,6.855,4.85,12.064,25.427,17.996,42.456,35.361,28.846,17.15,8.995,3.266
398.94,7.331,19.326,24.924,6.858,29.096,27.033,8.612,20.135,14.592,15.666,10.581,10.424,15.468,6.848,4.834,12.051,25.763,18.169,43.122,35.943,28.972,17.234,9.088,3.408
399.31,7.272,19.485,25.209,6.759,29.674,27.178,8.587,20.225,14.515,15.765,10.518,10.345,15.533,6.784,4.995,11.993,26.208,18.381,43.863,36.583,29.357,17.193,8.865,2.993
399.68,7.323,19.553,25.679,6.682,30.19,27.35,8.578,20.358,14.533,15.908,10.43,10.246,15.677,6.912,5.019,11.954,26.697,18.61,44.551,37.322,29.573,17.243,8.876,2.881
400.05,7.402,19.618,26.051,6.784,30.748,27.605,8.733,20.591,14.682,16.067,10.519,10.366,16.091,6.918,5.129,11.878,27.183,18.89,45.09,38.128,29.887,17.59,8.938,2.954
400.42,7.275,19.682,26.383,6.685,31.028,27.688,8.671,20.75,14.582,16.154,10.453,10.417,16.347,6.807,5.037,11.861,27.709,19.341,45.847,38.576,30.242,17.597,9.181,3.085
400.8,7.247,19.788,26.735,6.498,31.455,27.692,8.554,21.02,14.44,16.139,10.326,10.26,16.582,6.526,4.933,11.8,28.12,19.571,46.522,39.172,30.498,17.806,9.351,3.232
401.17,7.33,19.804,27.01,6.4,31.864,28.077,8.658,21.33,14.577,16.232,10.307,10.245,16.8,6.616,5.025,11.622,28.582,19.981,47.335,39.817,30.887,17.97,9.423,3.176
401.54,7.305,19.965,27.302,6.284,32.101,28.283,8.678,21.577,14.533,16.308,10.144,10.308,17.096,6.643,5.081,11.556,29.019,20.24,48.049,40.402,31.069,17.849,9.388,3.081
401.91,7.423,20.098,27.708,6.3,32.649,28.462,8.793,21.761,14.61,16.349,10.182,10.367,17.422,6.684,5.223,11.599,29.503,20.639,49.064,41.034,31.19,17.897,9.28,3.081
402.28,7.576,20.18,27.987,6.315,33.227,28.769,8.782,21.952,14.664,16.521,10.145,10.339,17.779,6.651,5.259,11.633,30.017,20.75,49.975,41.782,31.513,17.897,9.309,3.067
402.65,7.698,20.102,28.147,6.266,33.481,28.935,8.692,22.14,14.81,16.527,10.073,10.386,18.187,6.514,5.363,11.553,30.473,20.897,50.677,42.362,31.947,18.058,9.145,2.981
403.02,7.633,20.134,28.374,6.248,33.926,28.885,8.681,22.287,14.795,16.615,10.129,10.322,18.356,6.432,5.461,11.442,30.807,21.101,51.332,43.063,32.401,18.191,9.187,2.958
403.39,7.552,20.228,28.684,6.346,34.346,29.124,8.646,22.545,14.889,16.839,9.94,10.339,18.716,6.423,5.336,11.385,31.203,21.327,52.104,43.771,32.651,18.354,9.256,3.126
403.76,7.568,20.3,28.862,6.382,34.85,29.348,8.552,22.636,14.989,16.913,9.785,10.416,18.957,6.437,5.27,11.218,31.407,21.459,52.908,44.386,32.997,18.407,9.213,3.223
404.13,7.489,20.356,29.107,6.21,35.285,29.585,8.354,22.772,14.909,16.888,9.784,10.282,19.089,6.305,5.187,11.145,31.707,21.516,53.905,44.96,33.274,18.441,9.169,3.283
404.5,7.555,20.418,29.485,6.279,35.779,29.869,8.422,23.064,14.944,17.05,9.807,10.174,19.351,6.465,5.286,11.197,32.032,21.743,54.791,45.76,33.416,18.441,9.028,3.237
404.87,7.475,20.437,29.657,6.339,36.159,30.209,8.366,23.215,15.062,17.156,9.771,10.126,19.476,6.456,5.35,11.147,32.34,21.826,55.812,46.413,33.691,18.474,8.838,3.183
405.24,7.409,20.42,29.91,6.357,36.608,30.234,8.216,23.325,15.043,17.206,9.677,10.004,19.656,6.352,5.317,11.187,32.577,21.904,56.638,47.142,33.842,18.531,8.958,3.267
405.61,7.48,20.366,30.164,6.457,37.164,30.47,8.067,23.503,14.971,17.408,9.668,9.915,19.805,6.408,5.253,11.16,32.914,22.131,57.652,47.911,33.997,18.598,9.066,3.275
405.98,7.53,20.362,30.505,6.619,37.598,30.677,8.151,23.746,15.126,17.62,9.835,9.928,20.122,6.518,5.263,11.038,33.25,22.313,58.624,48.697,34.073,18.66,9.181,3.345
406.35,7.455,20.342,30.707,6.622,37.845,30.761,8.033,23.932,15.154,17.707,9.708,9.872,20.278,6.447,5.21,10.912,33.408,22.609,59.473,49.268,34.363,18.765,9.219,3.347
406.72,7.425,20.409,30.947,6.688,38.375,30.894,8.08,24.192,15.076,17.821,9.648,9.797,20.465,6.501,5.23,10.836,33.679,22.859,60.394,49.925,34.539,18.72,9.252,3.367
407.09,7.484,20.408,31.267,6.788,38.709,31.173,8.121,24.451,15.108,17.904,9.535,9.792,20.746,6.526,5.167,10.811,33.89,23.08,61.311,50.493,34.789,18.724,9.293,3.386
407.46,7.561,20.299,31.36,6.803,38.889,31.305,8.085,24.609,15.092,17.901,9.484,9.758,20.934,6.556,5.256,10.816,34.1,23.297,62.166,50.985,34.793,18.62,9.344,3.451
407.83,7.491,20.298,31.564,6.636,39.187,31.347,8.058,24.79,15.073,17.907,9.361,9.511,21.095,6.454,5.225,10.809,34.409,23.495,63.105,51.488,35.024,18.586,9.409,3.431
408.2,7.469,20.278,31.819,6.635,39.374,31.42,8.062,24.996,14.946,17.996,9.266,9.472,21.2,6.419,5.163,10.694,34.656,23.771,63.837,52.071,35.127,18.547,9.439,3.419
408.57,7.432,20.249,31.874,6.577,39.706,31.511,8.009,25.114,14.952,18.052,9.206,9.493,21.387,6.401,5.056,10.577,34.752,23.887,64.636,52.578,35.309,18.579,9.524,3.471
408.94,7.452,20.312,32.143,6.61,39.922,31.618,8.017,25.354,14.847,18.085,9.217,9.507,21.618,6.422,5.089,10.514,34.974,24.18,65.457,53.068,35.381,18.639,9.716,3.505
409.31,7.486,20.334,32.351,6.675,40.113,31.761,8.059,25.579,14.849,18.166,9.18,9.532,21.813,6.507,5.084,10.444,35.161,24.414,66.47,53.495,35.563,18.672,9.618,3.426
409.68,7.483,20.417,32.403,6.693,40.195,31.846,8.024,25.722,14.897,18.041,9.052,9.581,21.976,6.409,5.064,10.392,35.314,24.53,67.358,53.924,35.741,18.719,9.567,3.481
410.05,7.495,20.516,32.507,6.686,40.355,32.017,7.947,25.969,14.887,18.082,8.974,9.586,22.168,6.4,5.119,10.364,35.351,24.639,68.076,54.376,35.974,18.673,9.572,3.437
410.42,7.47,20.579,32.8,6.745,40.571,32.172,8.013,26.18,14.957,18.118,8.984,9.643,22.423,6.475,5.199,10.432,35.604,24.809,68.976,54.885,36.075,18.679,9.59,3.409
410.79,7.386,20.577,32.953,6.713,40.642,32.271,7.975,26.366,14.945,18.189,8.998,9.547,22.608,6.54,5.235,10.429,35.662,24.903,69.876,55.281,36.284,18.753,9.714,3.402
411.16,7.346,20.659,33.007,6.599,40.805,32.316,7.88,26.468,14.897,18.163,8.996,9.452,22.706,6.489,5.265,10.319,35.79,24.995,70.76,55.577,36.35,18.827,9.779,3.432
411.53,7.299,20.704,33.1,6.556,41.037,32.384,7.832,26.62,14.883,18.194,9.038,9.463,22.845,6.513,5.199,10.283,35.913,25.109,71.592,55.967,36.583,18.884,9.782,3.382
411.9,7.356,20.669,33.193,6.71,41.114,32.517,7.873,26.924,14.872,18.275,9.106,9.587,23.026,6.553,5.217,10.286,36.019,25.228,72.342,56.44,36.643,18.966,9.77,3.326
412.27,7.338,20.683,33.177,6.738,41.273,32.601,7.855,27.089,14.962,18.233,9.084,9.47,23.166,6.608,5.285,10.321,36.072,25.255,73.222,56.703,36.757,18.986,9.8,3.356
412.64,7.324,20.746,33.35,6.698,41.316,32.647,7.827,27.263,14.981,18.162,9.033,9.378,23.292,6.587,5.355,10.281,36.164,25.327,74.005,56.969,36.824,19.022,9.861,3.46
413.01,7.321,20.685,33.421,6.677,41.471,32.641,7.834,27.465,14.972,18.172,8.943,9.396,23.4,6.579,5.308,10.184,36.203,25.317,74.714,57.265,36.957,19.011,9.768,3.419
413.38,7.269,20.752,33.437,6.664,41.614,32.691,7.83,27.61,14.906,18.148,8.984,9.372,23.464,6.504,5.287,10.132,36.189,25.415,75.327,57.507,37.03,18.941,9.765,3.485
413.75,7.229,20.753,33.541,6.618,41.88,32.735,7.877,27.844,14.891,18.279,9.05,9.335,23.575,6.507,5.246,10.089,36.207,25.527,75.892,57.726,37.058,18.949,9.845,3.418
414.12,7.191,20.714,33.613,6.6,41.928,32.767,7.864,27.981,14.846,18.213,9.017,9.253,23.681,6.465,5.213,10.059,36.332,25.621,76.675,57.901,37.163,19.035,9.809,3.37
414.49,7.213,20.716,33.518,6.53,42.009,32.743,7.815,28.177,14.719,18.179,9.001,9.131,23.719,6.41,5.136,9.917,36.293,25.642,77.251,58.093,37.206,19.065,9.811,3.313
414.86,7.188,20.694,33.491,6.458,42.062,32.731,7.776,28.32,14.679,18.129,8.955,9.082,23.776,6.319,5.03,9.82,36.326,25.669,77.81,58.378,37.145,19.04,9.756,3.256
415.23,7.179,20.656,33.549,6.483,42.13,32.772,7.801,28.536,14.667,18.154,8.935,9.103,23.838,6.308,5.012,9.852,36.336,25.727,78.374,58.674,37.182,19.029,9.619,3.165
415.6,7.205,20.671,33.603,6.475,42.206,32.755,7.798,28.699,14.652,18.169,8.91,9.047,23.969,6.259,5.062,9.807,36.349,25.756,78.887,58.797,37.169,18.957,9.59,3.193
415.97,7.183,20.719,33.602,6.433,42.334,32.777,7.805,28.813,14.585,18.11,8.861,9.037,24.028,6.204,5.075,9.725,36.356,25.751,79.521,58.863,37.141,18.929,9.589,3.209
416.34,7.258,20.777,33.623,6.444,42.417,32.838,7.876,29.014,14.597,18.182,8.881,9.197,24.121,6.162,5.1,9.736,36.355,25.871,79.98,59.104,37.161,18.948,9.557,3.157
416.7,7.257,20.792,33.565,6.528,42.531,32.92,7.913,29.23,14.526,18.218,8.948,9.256,24.158,6.182,5.054,9.765,36.432,25.849,80.413,59.24,37.243,18.958,9.508,3.068
417.07,7.287,20.767,33.543,6.481,42.59,32.997,7.855,29.352,14.56,18.227,8.966,9.199,24.179,6.136,5.022,9.785,36.479,25.922,80.886,59.389,37.22,18.952,9.561,3.121
417.44,7.251,20.798,33.546,6.47,42.612,33.063,7.855,29.559,14.564,18.271,8.966,9.221,24.293,6.097,5.021,9.799,36.536,25.896,81.335,59.541,37.206,18.91,9.643,3.113
417.81,7.254,20.772,33.544,6.452,42.59,33.129,7.814,29.71,14.548,18.261,8.933,9.2,24.305,6.067,5.037,9.78,36.557,25.903,81.814,59.664,37.232,18.903,9.552,3.155
418.18,7.227,20.725,33.525,6.408,42.737,33.106,7.817,29.914,14.524,18.322,8.916,9.268,24.344,6.058,4.998,9.76,36.537,25.948,82.079,59.755,37.216,18.964,9.537,3.203
418.55,7.249,20.716,33.541,6.457,42.838,33.171,7.862,30.114,14.567,18.345,8.954,9.353,24.427,6.085,5.06,9.77,36.545,26.003,82.534,59.85,37.216,18.994,9.508,3.286
418.92,7.391,20.825,33.587,6.574,42.965,33.281,7.946,30.399,14.662,18.395,9.006,9.485,24.549,6.161,5.17,9.885,36.633,26.153,82.867,59.887,37.305,19.044,9.463,3.33
419.29,7.452,20.901,33.634,6.618,43.079,33.44,8.021,30.636,14.751,18.45,9.126,9.609,24.721,6.192,5.21,9.965,36.744,26.29,83.188,60.037,37.331,19.021,9.596,3.343
419.66,7.433,20.93,33.626,6.653,43.103,33.477,8.036,30.877,14.77,18.465,9.15,9.656,24.767,6.219,5.216,10.02,36.747,26.361,83.495,60.18,37.335,19.076,9.624,3.345
420.03,7.37,20.947,33.568,6.635,43.079,33.495,7.987,31.062,14.732,18.473,9.144,9.672,24.87,6.191,5.152,10.069,36.743,26.44,83.726,60.243,37.335,19.089,9.638,3.358
420.39,7.343,20.922,33.61,6.668,43.08,33.534,7.995,31.282,14.666,18.517,9.141,9.634,24.956,6.274,5.17,10.117,36.776,26.529,84.082,60.284,37.357,19.114,9.675,3.417
420.76,7.356,20.93,33.703,6.602,43.084,33.551,8.015,31.459,14.694,18.521,9.115,9.64,25.063,6.268,5.219,10.1,36.755,26.679,84.4,60.352,37.375,19.161,9.675,3.411
421.13,7.302,20.979,33.709,6.605,43.077,33.518,8.086,31.67,14.699,18.493,9.083,9.659,25.134,6.271,5.221,10.103,36.722,26.754,84.7,60.421,37.395,19.169,9.623,3.349
421.5,7.292,20.965,33.758,6.576,43.122,33.491,8.066,31.8,14.679,18.45,9.043,9.619,25.186,6.278,5.2,10.091,36.721,26.841,84.939,60.473,37.432,19.251,9.573,3.333
421.87,7.275,21.003,33.768,6.599,43.118,33.487,8.119,31.943,14.686,18.427,9.042,9.609,25.288,6.359,5.227,10.125,36.701,27.013,85.236,60.54,37.463,19.273,9.575,3.285
422.24,7.28,21.147,33.76,6.584,43.08,33.547,8.16,32.086,14.719,18.405,9.08,9.563,25.346,6.366,5.288,10.12,36.707,27.082,85.495,60.547,37.433,19.228,9.56,3.253
422.61,7.251,21.215,33.818,6.586,43.05,33.615,8.197,32.22,14.629,18.363,9.039,9.554,25.418,6.353,5.298,10.178,36.694,27.214,85.632,60.554,37.401,19.172,9.557,3.253
422.98,7.124,21.203,33.822,6.525,43.029,33.634,8.17,32.349,14.584,18.262,8.965,9.515,25.431,6.314,5.208,10.185,36.641,27.25,85.824,60.615,37.367,19.128,9.604,3.236
423.34,7.047,21.195,33.812,6.472,42.972,33.575,8.104,32.461,14.521,18.201,8.859,9.417,25.457,6.308,5.154,10.116,36.578,27.239,86.007,60.518,37.343,19.099,9.541,3.236
423.71,7,21.194,33.923,6.47,42.993,33.688,8.137,32.596,14.474,18.152,8.856,9.397,25.46,6.264,5.156,10.08,36.551,27.363,86.138,60.477,37.381,19.178,9.492,3.231
424.08,7.065,21.208,33.999,6.5,42.971,33.74,8.183,32.811,14.549,18.163,8.855,9.416,25.496,6.342,5.19,10.073,36.552,27.53,86.236,60.584,37.472,19.198,9.51,3.213
424.45,7.017,21.248,34.04,6.49,43.065,33.725,8.19,32.956,14.553,18.143,8.857,9.414,25.527,6.304,5.146,9.987,36.542,27.673,86.356,60.581,37.446,19.178,9.504,3.145
424.82,7.008,21.259,33.997,6.525,43.045,33.797,8.17,33.093,14.498,18.108,8.852,9.375,25.62,6.29,5.129,9.926,36.578,27.799,86.511,60.601,37.441,19.164,9.51,3.141
425.19,7.008,21.295,34.023,6.566,43.108,33.921,8.132,33.241,14.471,18.131,8.886,9.366,25.785,6.33,5.188,9.909,36.573,27.927,86.602,60.628,37.453,19.181,9.563,3.141
425.56,7.069,21.327,34.081,6.641,43.112,34.066,8.208,33.475,14.509,18.133,8.938,9.418,25.911,6.411,5.247,9.932,36.592,28.106,86.727,60.672,37.444,19.148,9.612,3.223
425.92,7.081,21.345,34.096,6.648,43.188,34.076,8.203,33.668,14.484,18.121,8.931,9.421,26.037,6.404,5.265,9.884,36.611,28.172,86.816,60.662,37.449,19.172,9.64,3.245
426.29,7.115,21.285,34.137,6.691,43.241,34.131,8.179,33.887,14.448,18.071,8.87,9.403,26.115,6.392,5.249,9.839,36.603,28.287,86.953,60.75,37.511,19.179,9.66,3.294
426.66,7.11,21.302,34.147,6.689,43.288,34.177,8.183,34.086,14.456,18.058,8.854,9.32,26.184,6.391,5.233,9.779,36.583,28.357,87.09,60.74,37.572,19.203,9.687,3.296
427.03,7.152,21.353,34.142,6.709,43.369,34.223,8.213,34.255,14.44,18.042,8.895,9.307,26.275,6.394,5.262,9.723,36.547,28.484,87.255,60.712,37.597,19.269,9.674,3.301
427.4,7.135,21.342,34.126,6.685,43.379,34.264,8.212,34.405,14.399,17.929,8.842,9.299,26.303,6.395,5.27,9.659,36.542,28.603,87.368,60.792,37.635,19.352,9.663,3.269
427.77,7.163,21.346,34.078,6.687,43.422,34.287,8.186,34.609,14.416,17.857,8.79,9.277,26.431,6.416,5.263,9.581,36.546,28.697,87.511,60.822,37.661,19.311,9.691,3.281
428.13,7.144,21.372,34.062,6.664,43.509,34.35,8.132,34.717,14.368,17.773,8.796,9.235,26.52,6.407,5.284,9.478,36.487,28.78,87.637,60.704,37.691,19.314,9.667,3.304
428.5,7.153,21.414,34.048,6.647,43.503,34.409,8.091,34.865,14.362,17.678,8.745,9.178,26.654,6.378,5.29,9.409,36.476,28.79,87.768,60.742,37.757,19.36,9.648,3.314
428.87,7.12,21.435,34.069,6.666,43.563,34.438,8.068,35.05,14.427,17.635,8.679,9.183,26.689,6.38,5.272,9.399,36.435,28.838,87.88,60.777,37.771,19.393,9.622,3.332
429.24,7.099,21.463,34.041,6.659,43.543,34.452,8.066,35.215,14.466,17.597,8.63,9.153,26.694,6.37,5.223,9.339,36.386,28.885,87.969,60.749,37.81,19.424,9.594,3.33
429.61,7.045,21.423,33.972,6.612,43.556,34.454,7.974,35.344,14.418,17.509,8.54,9.046,26.707,6.301,5.16,9.226,36.29,28.884,88.097,60.772,37.857,19.473,9.522,3.253
429.97,7.065,21.455,33.998,6.607,43.544,34.555,7.983,35.526,14.439,17.458,8.527,9.025,26.732,6.319,5.168,9.217,36.249,28.944,88.192,60.785,37.867,19.467,9.534,3.266
430.34,6.998,21.486,33.984,6.595,43.538,34.575,7.999,35.623,14.427,17.445,8.518,9.002,26.79,6.333,5.166,9.23,36.188,28.987,88.14,60.816,37.89,19.453,9.533,3.219
430.71,6.984,21.465,33.954,6.566,43.532,34.606,7.976,35.743,14.437,17.405,8.496,9.011,26.888,6.367,5.182,9.171,36.155,29.009,88.26,60.87,37.894,19.468,9.503,3.194
431.08,6.948,21.471,33.962,6.558,43.506,34.659,7.948,35.864,14.448,17.371,8.438,8.961,26.942,6.361,5.202,9.107,36.12,29.065,88.291,60.934,37.887,19.443,9.525,3.197
431.45,6.949,21.52,33.983,6.602,43.556,34.707,7.956,36.031,14.493,17.366,8.461,8.947,27.036,6.352,5.195,9.091,36.049,29.13,88.375,60.993,37.88,19.462,9.515,3.233
431.81,6.927,21.543,33.962,6.575,43.531,34.747,7.947,36.148,14.518,17.357,8.474,8.903,27.07,6.373,5.2,9.085,35.962,29.199,88.384,61.051,37.895,19.428,9.494,3.215
432.18,6.914,21.545,33.982,6.565,43.493,34.818,7.944,36.289,14.541,17.334,8.432,8.89,27.11,6.328,5.18,9.054,35.925,29.275,88.473,61.147,37.881,19.433,9.502,3.214
432.55,6.921,21.493,33.98,6.549,43.471,34.867,7.936,36.421,14.543,17.311,8.395,8.856,27.17,6.323,5.173,9.026,35.812,29.36,88.499,61.15,37.899,19.437,9.506,3.228
432.92,6.935,21.508,33.994,6.539,43.455,34.921,7.947,36.593,14.52,17.295,8.414,8.828,27.237,6.337,5.204,9.033,35.727,29.485,88.534,61.187,37.876,19.403,9.492,3.216
433.28,6.925,21.497,33.982,6.524,43.453,34.956,7.907,36.741,14.444,17.21,8.392,8.809,27.274,6.304,5.216,9.006,35.645,29.589,88.566,61.23,37.879,19.399,9.498,3.22
433.65,6.925,21.536,33.994,6.525,43.453,34.997,7.923,36.87,14.433,17.151,8.402,8.803,27.323,6.289,5.249,8.989,35.6,29.716,88.543,61.235,37.865,19.402,9.531,3.238
434.02,6.908,21.541,33.992,6.529,43.47,35.045,7.92,37,14.421,17.111,8.414,8.795,27.385,6.262,5.246,8.957,35.528,29.895,88.62,61.284,37.893,19.404,9.546,3.242
434.39,6.938,21.568,34.009,6.524,43.478,35.11,7.891,37.178,14.415,17.037,8.413,8.794,27.428,6.28,5.235,8.918,35.497,30.014,88.775,61.311,37.896,19.425,9.567,3.274
434.75,6.932,21.58,34.035,6.52,43.435,35.147,7.852,37.344,14.445,16.981,8.418,8.8,27.434,6.265,5.253,8.907,35.441,30.148,88.78,61.385,37.92,19.466,9.584,3.308
435.12,6.941,21.595,34.061,6.524,43.408,35.212,7.823,37.524,14.429,16.919,8.436,8.787,27.47,6.252,5.27,8.895,35.364,30.287,88.812,61.409,37.964,19.483,9.549,3.291
435.49,6.956,21.599,34.07,6.536,43.42,35.249,7.817,37.648,14.401,16.872,8.424,8.803,27.533,6.276,5.317,8.897,35.309,30.496,88.848,61.396,37.958,19.491,9.564,3.289
435.86,6.984,21.608,34.099,6.552,43.46,35.319,7.836,37.816,14.389,16.793,8.396,8.79,27.589,6.23,5.303,8.872,35.289,30.627,88.939,61.391,37.996,19.566,9.605,3.318
436.22,6.969,21.65,34.099,6.56,43.458,35.34,7.851,37.949,14.371,16.723,8.394,8.777,27.632,6.256,5.318,8.878,35.207,30.772,88.952,61.439,38.013,19.605,9.627,3.331
436.59,6.948,21.702,34.11,6.569,43.453,35.432,7.861,38.081,14.368,16.652,8.412,8.808,27.655,6.249,5.325,8.898,35.145,30.941,88.965,61.474,38,19.59,9.638,3.332
436.96,6.965,21.755,34.107,6.585,43.467,35.496,7.869,38.213,14.395,16.58,8.418,8.813,27.741,6.257,5.346,8.873,35.086,31.086,88.993,61.49,38.031,19.621,9.67,3.325
437.33,6.986,21.791,34.162,6.581,43.499,35.546,7.896,38.357,14.444,16.547,8.432,8.826,27.834,6.299,5.385,8.897,35.061,31.223,89.041,61.564,38.044,19.641,9.65,3.31
437.69,7.013,21.825,34.205,6.594,43.482,35.607,7.906,38.516,14.461,16.522,8.44,8.857,27.895,6.32,5.401,8.899,35.027,31.393,89.113,61.564,38.052,19.651,9.65,3.317
438.06,7.003,21.878,34.18,6.603,43.466,35.627,7.872,38.639,14.477,16.437,8.414,8.852,27.93,6.323,5.407,8.88,34.96,31.473,89.08,61.565,38.048,19.688,9.642,3.285
438.43,6.992,21.875,34.137,6.618,43.446,35.68,7.857,38.783,14.468,16.373,8.405,8.835,27.967,6.318,5.403,8.861,34.879,31.597,89.072,61.543,38.083,19.721,9.621,3.254
438.79,6.98,21.906,34.136,6.61,43.477,35.727,7.875,38.874,14.451,16.313,8.381,8.812,28.034,6.3,5.353,8.848,34.809,31.723,89.112,61.519,38.097,19.702,9.641,3.263
439.16,7.018,21.935,34.158,6.637,43.507,35.78,7.901,38.974,14.487,16.274,8.386,8.847,28.091,6.331,5.348,8.876,34.74,31.883,89.158,61.541,38.086,19.711,9.692,3.269
439.53,7.019,21.975,34.161,6.623,43.483,35.833,7.911,39.155,14.508,16.226,8.41,8.827,28.112,6.325,5.337,8.878,34.676,31.979,89.185,61.537,38.123,19.713,9.69,3.242
439.9,6.995,22.015,34.17,6.618,43.421,35.898,7.914,39.275,14.528,16.166,8.427,8.857,28.168,6.359,5.369,8.887,34.572,32.153,89.225,61.59,38.073,19.712,9.65,3.199
440.26,7.001,22.028,34.199,6.613,43.394,35.95,7.933,39.426,14.544,16.122,8.425,8.88,28.246,6.378,5.381,8.919,34.533,32.267,89.233,61.581,38.082,19.73,9.67,3.203
440.63,6.984,22.01,34.19,6.588,43.411,35.926,7.909,39.52,14.576,16.039,8.418,8.872,28.288,6.384,5.385,8.918,34.485,32.362,89.28,61.577,38.08,19.77,9.686,3.204
441,6.963,21.993,34.18,6.566,43.358,35.943,7.902,39.612,14.561,15.962,8.399,8.879,28.268,6.348,5.366,8.903,34.402,32.486,89.332,61.587,38.077,19.781,9.699,3.227
441.36,6.948,22.025,34.158,6.567,43.328,36.004,7.909,39.702,14.545,15.874,8.4,8.888,28.267,6.32,5.365,8.896,34.302,32.621,89.389,61.562,38.096,19.812,9.731,3.24
441.73,6.926,22.041,34.131,6.559,43.328,36.031,7.925,39.79,14.574,15.802,8.4,8.898,28.303,6.35,5.368,8.904,34.211,32.736,89.426,61.614,38.105,19.83,9.757,3.222
442.1,6.923,22.057,34.165,6.563,43.287,36.119,7.96,39.907,14.601,15.753,8.421,8.914,28.315,6.366,5.393,8.904,34.125,32.859,89.495,61.636,38.144,19.815,9.743,3.222
442.46,6.923,22.119,34.181,6.544,43.289,36.18,7.97,39.975,14.631,15.709,8.423,8.963,28.337,6.374,5.423,8.94,34.019,33.007,89.589,61.654,38.169,19.807,9.777,3.247
442.83,6.929,22.143,34.185,6.558,43.295,36.229,7.975,40.091,14.649,15.638,8.439,8.973,28.35,6.392,5.434,8.946,33.918,33.145,89.603,61.665,38.184,19.82,9.786,3.199
443.2,6.894,22.192,34.154,6.542,43.269,36.257,7.979,40.185,14.632,15.56,8.452,8.968,28.373,6.365,5.445,8.939,33.828,33.271,89.586,61.653,38.219,19.841,9.771,3.172
443.56,6.854,22.219,34.101,6.526,43.213,36.331,7.95,40.196,14.636,15.461,8.436,8.957,28.374,6.363,5.421,8.895,33.72,33.351,89.621,61.651,38.232,19.833,9.795,3.161
443.93,6.863,22.276,34.058,6.512,43.238,36.368,7.937,40.259,14.606,15.407,8.446,8.962,28.406,6.399,5.43,8.904,33.645,33.45,89.678,61.62,38.291,19.817,9.82,3.185
444.3,6.87,22.32,34.037,6.516,43.256,36.466,7.942,40.327,14.634,15.33,8.482,8.938,28.407,6.407,5.437,8.902,33.539,33.59,89.719,61.618,38.261,19.8,9.796,3.16
444.66,6.872,22.393,34.011,6.53,43.219,36.584,7.972,40.427,14.618,15.291,8.524,8.937,28.418,6.412,5.46,8.905,33.45,33.721,89.765,61.639,38.315,19.802,9.767,3.137
